2023-8-17 13:43:01-debug: asset-db:worker-init (1696ms)
2023-8-17 13:43:03-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.7.3\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2023-8-17 16:36:57-debug: refresh db assets success
2023-8-17 16:36:57-debug: asset-db:refresh-all-database (272ms)
2023-8-17 16:37:07-debug: refresh db internal success
2023-8-17 16:37:07-debug: asset-db:worker-effect-data-processing (223ms)
2023-8-17 16:37:07-debug: refresh db assets success
2023-8-17 16:37:07-debug: asset-db:refresh-all-database (350ms)
2023-8-17 16:37:22-debug: refresh db internal success
2023-8-17 16:37:22-debug: asset-db:worker-effect-data-processing (232ms)
2023-8-17 16:37:22-debug: refresh db assets success
2023-8-17 16:37:22-debug: asset-db:refresh-all-database (354ms)
2023-8-17 16:37:32-debug: start refresh asset from F:\oldCode\PinkMCat\assets\play.scene...
2023-8-17 16:37:32-debug: %cImport%c: F:\oldCode\PinkMCat\assets\play.scenebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:37:32-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:37:36-debug: Query all assets info in project
2023-8-17 16:37:36-debug: BuildAssetLibrary query-assets with assets 538
2023-8-17 16:37:36-debug: init custom config: keepNodeUuid: false, useCache: true
2023-8-17 16:37:36-debug:   Number of all scenes: 2
2023-8-17 16:37:36-debug:   Number of all scripts: 17
2023-8-17 16:37:36-debug:   Number of other assets: 376
2023-8-17 16:37:36-debug: 查询 Asset Bundle start0%
2023-8-17 16:37:36-debug: // ---- build task 查询 Asset Bundle ----
2023-8-17 16:37:36-debug: Process: heapTotal 212.54MB heapUsed 191.56MB rss 308.00MB
2023-8-17 16:37:36-debug: // ---- build task 查询 Asset Bundle ---- (10ms)
2023-8-17 16:37:36-debug: run build task 查询 Asset Bundle success in 10 ms √3%
2023-8-17 16:37:36-debug: 查询使用的资源以及资源包配置 start3%
2023-8-17 16:37:36-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-8-17 16:37:36-debug: Process: heapTotal 212.29MB heapUsed 191.02MB rss 306.04MB
2023-8-17 16:37:36-debug: init bundle assets
2023-8-17 16:37:36-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-8-17 16:37:36-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (6ms)
2023-8-17 16:37:36-debug: 整理脚本分组与脚本数据 start7%
2023-8-17 16:37:36-debug: run build task 查询使用的资源以及资源包配置 success in 6 ms √7%
2023-8-17 16:37:36-debug: Process: heapTotal 212.29MB heapUsed 191.17MB rss 306.13MB
2023-8-17 16:37:36-debug: Number of scenes: 2
2023-8-17 16:37:36-debug: sort script group...
2023-8-17 16:37:36-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-8-17 16:37:36-debug: run build task 整理脚本分组与脚本数据 success in 1 ms √10%
2023-8-17 16:37:36-debug: // ---- build task 整理脚本分组与脚本数据 ---- (1ms)
2023-8-17 16:37:36-debug: 初始化 settings.json 与 config.json start10%
2023-8-17 16:37:36-debug: // ---- build task 初始化 settings.json 与 config.json ----
2023-8-17 16:37:36-debug: Process: heapTotal 212.29MB heapUsed 191.21MB rss 306.18MB
2023-8-17 16:37:36-debug: // ---- build task 初始化 settings.json 与 config.json ---- (1ms)
2023-8-17 16:37:36-debug: // ---- build task builder.tasks.settings.macro ----
2023-8-17 16:37:36-debug: Process: heapTotal 212.29MB heapUsed 191.25MB rss 306.21MB
2023-8-17 16:37:36-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-8-17 16:37:36-debug: run build task 初始化 settings.json 与 config.json success in 1 ms √11%
2023-8-17 16:37:36-debug: builder.tasks.settings.macro start11%
2023-8-17 16:37:36-debug: // ---- build task builder.tasks.settings.macro ---- (3ms)
2023-8-17 16:37:36-debug: run build task builder.tasks.settings.macro success in 3 ms √11%
2023-8-17 16:37:36-debug: Process: heapTotal 212.29MB heapUsed 191.28MB rss 306.25MB
2023-8-17 16:37:36-debug: 整理部分构建选项内数据到 settings.json start11%
2023-8-17 16:37:36-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-8-17 16:37:36-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (4ms)
2023-8-17 16:37:36-debug: Process: heapTotal 212.29MB heapUsed 191.35MB rss 306.40MB
2023-8-17 16:37:36-debug: run build task 整理部分构建选项内数据到 settings.json success in 4 ms √12%
2023-8-17 16:37:36-debug: custom joint texture layouts start12%
2023-8-17 16:37:36-debug: // ---- build task custom joint texture layouts ----
2023-8-17 16:37:36-debug: // ---- build task custom joint texture layouts ---- (2ms)
2023-8-17 16:37:36-debug: custom joint physics start12%
2023-8-17 16:37:36-debug: run build task custom joint texture layouts success in 2 ms √12%
2023-8-17 16:37:36-debug: // ---- build task custom joint physics ----
2023-8-17 16:37:36-debug: Process: heapTotal 212.29MB heapUsed 191.38MB rss 306.43MB
2023-8-17 16:37:36-debug: // ---- build task custom joint physics ---- (1ms)
2023-8-17 16:37:36-debug: 填充脚本数据到 settings.json start13%
2023-8-17 16:37:36-debug: run build task custom joint physics success in 1 ms √13%
2023-8-17 16:37:36-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-8-17 16:37:36-debug: Process: heapTotal 212.29MB heapUsed 191.41MB rss 306.46MB
2023-8-17 16:37:36-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-8-17 16:37:36-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-8-17 16:37:36-debug: 填充场景数据到 settings.json start13%
2023-8-17 16:37:36-debug: // ---- build task 填充场景数据到 settings.json ----
2023-8-17 16:37:36-debug: Process: heapTotal 212.29MB heapUsed 191.44MB rss 306.48MB
2023-8-17 16:37:36-debug: // ---- build task 填充场景数据到 settings.json ---- (1ms)
2023-8-17 16:37:36-debug: run build task 填充场景数据到 settings.json success in 1 ms √14%
2023-8-17 16:37:36-debug: Process: heapTotal 212.29MB heapUsed 191.47MB rss 306.52MB
2023-8-17 16:37:36-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-8-17 16:37:36-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-8-17 16:37:36-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ---- (1ms)
2023-8-17 16:37:36-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 1 ms √14%
2023-8-17 16:37:36-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-8-17 16:37:36-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-8-17 16:37:36-debug: Process: heapTotal 212.29MB heapUsed 191.51MB rss 306.56MB
2023-8-17 16:37:36-debug: options.md5Cache is false.
2023-8-17 16:37:36-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ---- (4ms)
2023-8-17 16:37:36-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 4 ms √15%
2023-8-17 16:38:04-debug: refresh db internal success
2023-8-17 16:38:04-debug: asset-db:worker-effect-data-processing (258ms)
2023-8-17 16:38:04-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\TableBar.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:38:04-debug: refresh db assets success
2023-8-17 16:38:04-debug: asset-db:refresh-all-database (428ms)
2023-8-17 16:38:07-debug: Query all assets info in project
2023-8-17 16:38:07-debug: BuildAssetLibrary query-assets with assets 538
2023-8-17 16:38:07-debug:   Number of all scripts: 17
2023-8-17 16:38:07-debug: init custom config: keepNodeUuid: false, useCache: true
2023-8-17 16:38:07-debug:   Number of all scenes: 2
2023-8-17 16:38:07-debug:   Number of other assets: 376
2023-8-17 16:38:07-debug: 查询 Asset Bundle start0%
2023-8-17 16:38:07-debug: // ---- build task 查询 Asset Bundle ----
2023-8-17 16:38:07-debug: Process: heapTotal 219.29MB heapUsed 191.21MB rss 312.67MB
2023-8-17 16:38:07-debug: // ---- build task 查询 Asset Bundle ---- (9ms)
2023-8-17 16:38:07-debug: run build task 查询 Asset Bundle success in 9 ms √3%
2023-8-17 16:38:07-debug: 查询使用的资源以及资源包配置 start3%
2023-8-17 16:38:07-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-8-17 16:38:07-debug: Process: heapTotal 219.29MB heapUsed 192.95MB rss 312.56MB
2023-8-17 16:38:07-debug: init bundle assets
2023-8-17 16:38:07-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-8-17 16:38:07-debug: Number of scenes: 2
2023-8-17 16:38:07-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (7ms)
2023-8-17 16:38:07-debug: run build task 查询使用的资源以及资源包配置 success in 7 ms √7%
2023-8-17 16:38:07-debug: 整理脚本分组与脚本数据 start7%
2023-8-17 16:38:07-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-8-17 16:38:07-debug: Process: heapTotal 219.29MB heapUsed 193.09MB rss 312.61MB
2023-8-17 16:38:07-debug: sort script group...
2023-8-17 16:38:07-debug: // ---- build task 整理脚本分组与脚本数据 ---- (6ms)
2023-8-17 16:38:07-debug: run build task 整理脚本分组与脚本数据 success in 6 ms √10%
2023-8-17 16:38:07-debug: 初始化 settings.json 与 config.json start10%
2023-8-17 16:38:07-debug: // ---- build task 初始化 settings.json 与 config.json ----
2023-8-17 16:38:07-debug: Process: heapTotal 219.29MB heapUsed 193.13MB rss 312.61MB
2023-8-17 16:38:07-debug: // ---- build task 初始化 settings.json 与 config.json ---- (1ms)
2023-8-17 16:38:07-debug: run build task 初始化 settings.json 与 config.json success in 1 ms √11%
2023-8-17 16:38:07-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-8-17 16:38:07-debug: builder.tasks.settings.macro start11%
2023-8-17 16:38:07-debug: // ---- build task builder.tasks.settings.macro ----
2023-8-17 16:38:07-debug: Process: heapTotal 219.29MB heapUsed 193.16MB rss 312.61MB
2023-8-17 16:38:07-debug: // ---- build task builder.tasks.settings.macro ---- (3ms)
2023-8-17 16:38:07-debug: run build task builder.tasks.settings.macro success in 3 ms √11%
2023-8-17 16:38:07-debug: 整理部分构建选项内数据到 settings.json start11%
2023-8-17 16:38:07-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-8-17 16:38:07-debug: Process: heapTotal 219.29MB heapUsed 193.20MB rss 312.61MB
2023-8-17 16:38:07-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (4ms)
2023-8-17 16:38:07-debug: run build task 整理部分构建选项内数据到 settings.json success in 4 ms √12%
2023-8-17 16:38:07-debug: Process: heapTotal 219.29MB heapUsed 193.28MB rss 312.68MB
2023-8-17 16:38:07-debug: custom joint texture layouts start12%
2023-8-17 16:38:07-debug: // ---- build task custom joint texture layouts ----
2023-8-17 16:38:07-debug: // ---- build task custom joint texture layouts ---- (1ms)
2023-8-17 16:38:07-debug: run build task custom joint texture layouts success in 1 ms √12%
2023-8-17 16:38:07-debug: Process: heapTotal 219.29MB heapUsed 193.31MB rss 312.68MB
2023-8-17 16:38:07-debug: custom joint physics start12%
2023-8-17 16:38:07-debug: // ---- build task custom joint physics ----
2023-8-17 16:38:07-debug: // ---- build task custom joint physics ---- (1ms)
2023-8-17 16:38:07-debug: run build task custom joint physics success in 1 ms √13%
2023-8-17 16:38:07-debug: 填充脚本数据到 settings.json start13%
2023-8-17 16:38:07-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-8-17 16:38:07-debug: Process: heapTotal 219.29MB heapUsed 193.33MB rss 312.68MB
2023-8-17 16:38:07-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-8-17 16:38:07-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-8-17 16:38:07-debug: 填充场景数据到 settings.json start13%
2023-8-17 16:38:07-debug: // ---- build task 填充场景数据到 settings.json ----
2023-8-17 16:38:07-debug: Process: heapTotal 219.29MB heapUsed 193.36MB rss 312.68MB
2023-8-17 16:38:07-debug: // ---- build task 填充场景数据到 settings.json ---- (4ms)
2023-8-17 16:38:07-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-8-17 16:38:07-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-8-17 16:38:07-debug: Process: heapTotal 219.29MB heapUsed 193.39MB rss 312.68MB
2023-8-17 16:38:07-debug: run build task 填充场景数据到 settings.json success in 4 ms √14%
2023-8-17 16:38:07-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ---- (1ms)
2023-8-17 16:38:07-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 1 ms √14%
2023-8-17 16:38:07-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-8-17 16:38:07-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-8-17 16:38:07-debug: Process: heapTotal 219.29MB heapUsed 193.43MB rss 312.68MB
2023-8-17 16:38:07-debug: options.md5Cache is false.
2023-8-17 16:38:07-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ---- (1ms)
2023-8-17 16:38:07-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 1 ms √15%
2023-8-17 16:38:33-debug: refresh db internal success
2023-8-17 16:38:33-debug: asset-db:worker-effect-data-processing (243ms)
2023-8-17 16:38:33-debug: refresh db assets success
2023-8-17 16:38:33-debug: asset-db:refresh-all-database (352ms)
2023-8-17 16:38:48-debug: start refresh asset from F:\oldCode\PinkMCat\assets\play.scene...
2023-8-17 16:38:48-debug: %cImport%c: F:\oldCode\PinkMCat\assets\play.scenebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:38:48-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:38:53-debug: start refresh asset from F:\oldCode\PinkMCat\assets\play.scene...
2023-8-17 16:38:53-debug: %cImport%c: F:\oldCode\PinkMCat\assets\play.scenebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:38:53-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:38:55-debug: start refresh asset from F:\oldCode\PinkMCat\assets\play.scene...
2023-8-17 16:38:55-debug: %cImport%c: F:\oldCode\PinkMCat\assets\play.scenebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:38:55-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:39:07-debug: refresh db internal success
2023-8-17 16:39:07-debug: asset-db:worker-effect-data-processing (167ms)
2023-8-17 16:39:07-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\TableBar.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:39:07-debug: refresh db assets success
2023-8-17 16:39:07-debug: asset-db:refresh-all-database (281ms)
2023-8-17 16:39:28-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\prefab\animal.prefab...
2023-8-17 16:39:28-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\prefab\animal.prefabbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:39:28-debug: refresh asset F:\oldCode\PinkMCat\assets\resource\prefab success
2023-8-17 16:39:50-debug: refresh db internal success
2023-8-17 16:39:50-debug: asset-db:worker-effect-data-processing (237ms)
2023-8-17 16:39:50-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\AnimalList.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:39:50-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\TableView.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:39:50-debug: refresh db assets success
2023-8-17 16:39:50-debug: asset-db:refresh-all-database (360ms)
2023-8-17 16:39:52-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\prefab\animal.prefab...
2023-8-17 16:39:52-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\prefab\animal.prefabbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:39:52-debug: refresh asset F:\oldCode\PinkMCat\assets\resource\prefab success
2023-8-17 16:47:50-debug: refresh db internal success
2023-8-17 16:47:50-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\clientEvent.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:47:51-debug: asset-db:worker-effect-data-processing (270ms)
2023-8-17 16:47:51-debug: %cImport%c: F:\oldCode\PinkMCat\assets\srcbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:47:51-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\AnimalList.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:47:51-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\TableView.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:47:51-debug: refresh db assets success
2023-8-17 16:47:51-debug: asset-db:refresh-all-database (407ms)
2023-8-17 16:48:23-debug: start move asset from F:\oldCode\PinkMCat\assets\resource\animal\dot.png -> F:\oldCode\PinkMCat\assets\resource\animal\1.png...
2023-8-17 16:48:23-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\animal\1.png...
2023-8-17 16:48:23-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\animal\1.pngbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:23-debug: %cReImport%c: F:\oldCode\PinkMCat\assets\resource\animal\1.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:23-debug: %cReImport%c: F:\oldCode\PinkMCat\assets\resource\animal\1.png@f9941background: #aaff85; color: #000;color: #000;
2023-8-17 16:48:23-debug: refresh asset F:\oldCode\PinkMCat\assets\resource\animal success
2023-8-17 16:48:23-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\animal...
2023-8-17 16:48:23-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\animalbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:23-debug: refresh asset F:\oldCode\PinkMCat\assets\resource success
2023-8-17 16:48:23-debug: move asset from F:\oldCode\PinkMCat\assets\resource\animal\dot.png -> F:\oldCode\PinkMCat\assets\resource\animal\1.png success
2023-8-17 16:48:34-debug: refresh db internal success
2023-8-17 16:48:34-debug: asset-db:worker-effect-data-processing (211ms)
2023-8-17 16:48:34-debug: refresh db assets success
2023-8-17 16:48:34-debug: asset-db:refresh-all-database (372ms)
2023-8-17 16:48:39-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\home-001.png...
2023-8-17 16:48:39-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\home-001.pngbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:39-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\home-001.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:39-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\home-001.png@f9941background: #aaff85; color: #000;color: #000;
2023-8-17 16:48:39-debug: refresh asset F:\oldCode\PinkMCat\assets\resource success
2023-8-17 16:48:39-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resourcebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:42-debug: start move asset from F:\oldCode\PinkMCat\assets\resource\home-001.png -> F:\oldCode\PinkMCat\assets\resource\animal\home-001.png...
2023-8-17 16:48:42-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\animal\home-001.png...
2023-8-17 16:48:42-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\animal\home-001.pngbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:42-debug: %cReImport%c: F:\oldCode\PinkMCat\assets\resource\animal\home-001.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:42-debug: %cReImport%c: F:\oldCode\PinkMCat\assets\resource\animal\home-001.png@f9941background: #aaff85; color: #000;color: #000;
2023-8-17 16:48:42-debug: refresh asset F:\oldCode\PinkMCat\assets\resource\animal success
2023-8-17 16:48:42-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource...
2023-8-17 16:48:42-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resourcebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:42-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\animalbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:42-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:48:42-debug: move asset from F:\oldCode\PinkMCat\assets\resource\home-001.png -> F:\oldCode\PinkMCat\assets\resource\animal\home-001.png success
2023-8-17 16:48:43-debug: start move asset from F:\oldCode\PinkMCat\assets\resource\animal\home-001.png -> F:\oldCode\PinkMCat\assets\resource\animal\2.png...
2023-8-17 16:48:43-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\animal\2.png...
2023-8-17 16:48:43-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\animal\2.pngbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:43-debug: %cReImport%c: F:\oldCode\PinkMCat\assets\resource\animal\2.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:43-debug: %cReImport%c: F:\oldCode\PinkMCat\assets\resource\animal\2.png@f9941background: #aaff85; color: #000;color: #000;
2023-8-17 16:48:43-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\animal...
2023-8-17 16:48:43-debug: refresh asset F:\oldCode\PinkMCat\assets\resource\animal success
2023-8-17 16:48:43-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\animalbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:43-debug: move asset from F:\oldCode\PinkMCat\assets\resource\animal\home-001.png -> F:\oldCode\PinkMCat\assets\resource\animal\2.png success
2023-8-17 16:48:43-debug: refresh asset F:\oldCode\PinkMCat\assets\resource success
2023-8-17 16:48:44-debug: start refresh asset from F:\oldCode\PinkMCat\assets\play.scene...
2023-8-17 16:48:44-debug: %cImport%c: F:\oldCode\PinkMCat\assets\play.scenebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:44-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:48:54-debug: refresh db internal success
2023-8-17 16:48:54-debug: asset-db:worker-effect-data-processing (247ms)
2023-8-17 16:48:54-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\TableView.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:48:54-debug: refresh db assets success
2023-8-17 16:48:54-debug: asset-db:refresh-all-database (363ms)
2023-8-17 16:48:59-debug: Query all assets info in project
2023-8-17 16:48:59-debug: BuildAssetLibrary query-assets with assets 542
2023-8-17 16:48:59-debug: init custom config: keepNodeUuid: false, useCache: true
2023-8-17 16:48:59-debug:   Number of all scenes: 2
2023-8-17 16:48:59-debug:   Number of all scripts: 18
2023-8-17 16:48:59-debug:   Number of other assets: 379
2023-8-17 16:48:59-debug: 查询 Asset Bundle start0%
2023-8-17 16:48:59-debug: Process: heapTotal 222.41MB heapUsed 195.31MB rss 321.16MB
2023-8-17 16:48:59-debug: // ---- build task 查询 Asset Bundle ----
2023-8-17 16:48:59-debug: // ---- build task 查询 Asset Bundle ---- (11ms)
2023-8-17 16:48:59-debug: run build task 查询 Asset Bundle success in 11 ms √3%
2023-8-17 16:48:59-debug: 查询使用的资源以及资源包配置 start3%
2023-8-17 16:48:59-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-8-17 16:48:59-debug: Process: heapTotal 230.41MB heapUsed 194.21MB rss 321.56MB
2023-8-17 16:48:59-debug: init bundle assets
2023-8-17 16:48:59-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-8-17 16:48:59-debug: Number of scenes: 2
2023-8-17 16:48:59-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (7ms)
2023-8-17 16:48:59-debug: run build task 查询使用的资源以及资源包配置 success in 7 ms √7%
2023-8-17 16:48:59-debug: 整理脚本分组与脚本数据 start7%
2023-8-17 16:48:59-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-8-17 16:48:59-debug: Process: heapTotal 230.41MB heapUsed 194.38MB rss 321.34MB
2023-8-17 16:48:59-debug: sort script group...
2023-8-17 16:48:59-debug: 初始化 settings.json 与 config.json start10%
2023-8-17 16:48:59-debug: // ---- build task 初始化 settings.json 与 config.json ----
2023-8-17 16:48:59-debug: run build task 初始化 settings.json 与 config.json success in 1 ms √11%
2023-8-17 16:48:59-debug: // ---- build task 初始化 settings.json 与 config.json ---- (1ms)
2023-8-17 16:48:59-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
